%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%11/10/20219:20 AM
294.769,82138.711,0.971,17.945,156.299,160.568,13,3917.671,-2074.149,104.223,-0.034,0.045,3.901,104.501,-134.114,-103.925,-106.289,-107.218,-103.293,-103.37,-102.877,-103.496,-17.509,9.403,29.053,42.72,54.745,74.141,97.017,
294.873,82190.375,0.971,17.948,156.395,160.387,13,3917.671,-2074.149,104.223,-0.034,0.045,3.901,104.177,-134.003,-104.353,-104.409,-106.679,-102.774,-101.447,-102.449,-102.491,-15.32,10.248,30.01,43.767,55.687,74.245,97.807,
294.873,82190.375,0.971,17.948,156.395,160.387,13,3917.671,-2074.149,104.223,-0.034,0.045,3.901,105.909,-134.337,-103.925,-104.2,-106.247,-103.501,-103.049,-102.984,-105.506,-14.903,10.354,30.223,43.872,56.105,74.556,98.145,
294.924,82218.078,0.971,17.958,156.236,160.592,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,103.31,-138.016,-105.636,-107.646,-108.514,-104.227,-103.69,-103.305,-103.049,-17.717,8.769,27.988,42.511,54.326,73.414,95.663,
294.924,82218.078,0.971,17.958,156.592,160.495,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,105.584,-134.003,-102.749,-103.991,-105.599,-100.593,-100.166,-100.201,-98.025,-16.884,9.72,28.946,43.453,54.954,73.31,96.566,
294.849,82179.461,0.971,17.95,156.42,160.603,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,114.464,-127.537,-95.051,-96.369,-97.609,-96.026,-97.71,-98.167,-97.579,-16.571,9.192,27.456,41.987,53.07,71.129,93.069,
294.876,82194.117,0.971,17.968,156.749,160.714,13,3917.671,-2074.149,-6.315,-0.033,0.045,3.901,110.674,-132.219,-99.435,-102.008,-101.928,-101.009,-100.593,-100.95,-102.938,-17.092,9.192,28.095,42.406,54.012,72.479,95.55,
294.876,82194.117,0.971,17.968,156.749,160.714,13,3917.671,-2074.149,-6.315,-0.033,0.045,3.901,108.4,-130.77,-98.579,-100.441,-102.791,-100.905,-100.059,-100.415,-102.475,-18.864,8.769,27.563,42.825,53.803,73.518,96.34,
294.923,82216.977,0.971,17.984,156.657,160.761,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,111.216,-130.658,-97.724,-100.65,-101.496,-99.763,-99.418,-100.629,-94.996,-15.425,10.46,28.52,42.615,53.698,72.895,96.34,
294.923,82216.977,0.971,17.984,157.047,160.458,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,110.241,-132.442,-98.686,-100.337,-101.712,-100.074,-100.379,-101.913,-99.461,-19.698,6.868,25.86,40.102,51.29,69.883,92.166,
294.834,82175.977,0.971,17.957,156.547,160.651,13,3917.671,-2074.149,69.131,-0.033,0.045,3.901,113.49,-129.321,-96.868,-97.309,-98.58,-96.441,-98.137,-97.631,-93.768,-17.509,7.924,27.882,41.778,53.07,72.272,95.889,
294.834,82175.977,0.971,17.957,156.547,160.651,13,3917.671,-2074.149,69.131,-0.033,0.045,3.901,114.573,-129.544,-96.013,-96.996,-98.796,-98.206,-98.564,-100.415,-99.126,-16.154,8.769,27.031,40.94,52.965,71.649,94.422,
294.752,82128.961,0.971,17.945,156.296,160.444,13,3917.671,-2074.149,104.223,-0.034,0.046,3.901,112.082,-131.216,-98.151,-100.024,-103.115,-99.763,-101.34,-102.984,-103.592,-17.822,7.184,27.669,40.94,53.279,71.441,96.227,
294.752,82128.961,0.971,17.945,156.296,160.444,13,3917.671,-2074.149,104.223,-0.034,0.046,3.901,105.693,-135.229,-102.749,-104.2,-105.059,-100.697,-101.447,-102.342,-104.373,-16.467,9.298,28.946,43.139,54.64,74.442,98.935,
294.756,82133.742,0.971,17.927,155.986,160.333,13,3917.671,-2074.149,104.223,-0.034,0.046,3.901,107.967,-134.003,-101.466,-103.156,-103.871,-101.839,-102.835,-105.553,-107.722,-15.946,10.565,29.265,43.244,55.268,74.338,97.017,
294.833,82172.875,0.971,17.969,156.75,160.516,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,107.642,-134.895,-101.787,-104.096,-104.411,-102.773,-101.768,-101.164,-104.15,-17.822,8.981,27.882,42.197,53.803,72.884,96.566,
294.87,82189.797,0.971,17.916,156.75,160.516,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,109.158,-134.114,-99.862,-101.486,-102.036,-99.659,-98.564,-102.877,-98.791,-16.675,9.72,28.627,42.93,54.117,72.78,94.761,
294.87,82189.797,0.971,17.916,155.846,160.557,13,3917.671,-2074.149,104.223,-0.033,0.045,3.901,113.814,-125.53,-94.195,-96.474,-97.393,-95.299,-96.642,-97.952,-91.536,-18.447,7.501,26.286,40.417,51.186,69.562,91.264,
294.916,82214.461,0.971,17.937,156.223,160.422,13,3917.671,-2074.149,104.223,-0.033,0.046,3.901,113.381,-129.209,-95.372,-98.667,-98.796,-98.621,-99.311,-99.558,-94.661,-17.405,8.135,27.243,41.045,52.756,71.638,93.859,
294.777,82150.211,0.971,33.088,531.444,549.428,13,3917.671,-2074.149,-104.296,-0.034,0.046,6.501,346.966,-446.937,-405.009,-408.136,-380.068,-369.466,-372.899,-382.924,-395.227,-87.141,8.876,79.282,121.563,162.035,237.374,324.216,
294.91,82215.82,0.971,33.11,532.345,549.599,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.501,348.807,-438.687,-396.456,-400.305,-372.726,-362.718,-364.035,-363.655,-360.616,-78.906,14.371,84.284,125.752,164.862,240.386,325.119,
294.862,82192.508,0.971,33.168,534.141,549.819,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.502,347.94,-429.323,-391.751,-401.14,-375.749,-362.511,-361.793,-363.869,-366.645,-84.639,9.193,78.112,119.26,158.267,232.806,315.643,
294.862,82192.508,0.971,33.168,534.141,549.819,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.502,353.03,-441.92,-400.519,-401.558,-381.472,-368.636,-367.773,-367.081,-367.762,-84.118,11.095,81.411,122.087,160.884,234.675,319.704,
294.773,82144.594,0.971,33.163,533.85,549.755,13,3917.671,-2074.149,-104.296,-0.033,0.046,6.502,348.373,-459.535,-414.311,-414.191,-383.849,-367.701,-369.268,-377.144,-389.756,-83.493,10.144,80.772,121.459,161.826,236.336,320.832,
294.773,82144.594,0.971,33.163,533.85,549.755,13,3917.671,-2074.149,-104.296,-0.033,0.046,6.502,332.346,-468.788,-423.292,-427.242,-393.783,-375.695,-379.733,-383.995,-393.44,-88.079,7.502,77.792,119.26,159.314,235.09,322.186,
294.726,82119.984,0.971,33.148,533.288,549.499,13,3917.671,-2074.149,-104.296,-0.034,0.046,6.5,335.812,-471.91,-422.758,-425.05,-394.107,-378.29,-374.821,-375.752,-386.853,-79.323,13.948,83.965,125.856,166.118,241.632,328.954,
294.873,82196.445,0.971,33.133,533.026,549.623,13,3917.671,-2074.149,-104.296,-0.034,0.045,6.5,345.883,-438.242,-397.846,-402.706,-373.699,-359.708,-363.288,-360.872,-366.534,-80.678,11.095,81.517,121.668,162.035,236.025,320.719,
294.873,82196.445,0.971,33.133,533.026,549.623,13,3917.671,-2074.149,-104.296,-0.034,0.045,6.5,339.71,-426.09,-394.104,-401.767,-375.859,-364.483,-364.996,-369.436,-380.877,-80.991,12.469,82.9,124.286,163.291,237.79,321.509,
294.777,82148.461,0.971,33.169,534.059,549.442,13,3917.671,-2074.149,-104.296,-0.033,0.046,6.5,350.214,-424.083,-388.971,-398.217,-371.432,-364.795,-367.452,-375.324,-372.505,-77.435,15.111,84.071,125.542,164.757,239.244,323.088,
294.906,82215.234,0.971,33.15,534.059,549.442,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,342.959,-422.188,-383.625,-391.326,-366.141,-358.67,-362.967,-368.794,-357.435,-81.292,11.622,81.304,122.61,161.931,236.336,320.494,
294.906,82215.234,0.971,33.15,533.654,549.55,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,352.38,-405.354,-372.827,-384.226,-362.146,-355.244,-358.696,-367.188,-355.426,-84.418,9.826,80.24,121.145,160.57,235.298,318.689,
294.867,82195.539,0.971,33.123,532.721,549.504,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.501,345.125,-441.252,-400.839,-405.421,-375.643,-364.691,-364.142,-366.76,-365.249,-83.376,11.199,80.453,121.146,160.57,235.505,320.268,
294.828,82174.617,0.971,33.11,532.721,549.504,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,352.488,-426.759,-388.758,-398.321,-371.972,-363.341,-362.754,-368.365,-368.375,-84.21,10.143,80.453,121.46,161.199,236.336,323.652,
294.828,82174.617,0.971,33.11,532.231,549.526,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,336.57,-464.775,-417.946,-419.829,-387.628,-378.809,-377.17,-382.175,-404.989,-89.838,6.339,76.941,118.109,158.373,232.046,315.981,
294.911,82216.398,0.971,33.062,533.108,549.151,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,350.972,-443.37,-404.047,-411.059,-379.422,-366.663,-366.385,-371.149,-368.04,-82.751,10.143,80.347,120.936,160.78,236.614,323.091,
294.911,82216.398,0.971,33.062,530.802,548.94,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,353.571,-440.36,-394.317,-395.815,-369.704,-360.434,-361.045,-365.582,-360.896,-81.083,11.305,80.985,121.774,161.199,235.264,318.917,
294.886,82204.906,0.971,33.067,530.956,549.025,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,356.604,-439.021,-398.915,-405.734,-377.695,-364.379,-364.676,-374.039,-378.31,-81.604,10.988,82.156,123.449,163.92,239.002,326.363,
294.886,82204.906,0.971,33.067,530.956,549.025,13,3917.671,-2074.149,-104.296,-0.033,0.045,6.5,334.62,-434.45,-395.814,-403.124,-376.075,-367.078,-367.346,-369.757,-366.812,-75.143,17.433,87.903,128.894,169.573,246.166,335.049,
294.77,82147.367,0.971,33,528.621,548.334,13,3917.671,-2074.149,-104.296,-0.034,0.046,6.5,334.837,-425.866,-391.002,-396.545,-373.915,-362.303,-363.501,-367.509,-364.022,-80.458,13.207,83.54,123.763,163.502,237.756,320.609,
