%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%11/10/20219:55 AM
294.896,82229.703,0.971,17.783,153.598,160.908,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.718,20.467,94.909,24.628,-46.775,-60.573,-71.63,-77.42,-76.649,-56.939,-77.447,-78.676,-77.864,-75.173,-73.466,-74.01,-74.324,
294.805,82187.531,0.971,17.775,153.471,160.98,-12,3917.671,-2074.149,-104.296,-0.033,0.046,3.718,25.557,94.016,23.022,-47.401,-60.897,-71.734,-77.74,-76.863,-58.167,-73.799,-75.723,-76.696,-75.277,-72.108,-72.041,-71.396,
294.841,82201.867,0.971,17.741,152.855,160.623,-12,3917.671,-2074.149,-104.296,-0.034,0.045,3.718,27.289,93.458,22.915,-48.654,-61.761,-72.98,-78.915,-77.291,-59.284,-73.903,-79.941,-81.051,-76.218,-73.466,-74.943,-75.788,
294.712,82138.711,0.971,17.732,152.649,160.599,-12,3917.671,-2074.149,-104.296,-0.034,0.046,3.718,23.716,94.351,22.808,-47.61,-61.113,-71.329,-77.847,-75.15,-54.706,-83.909,-83.316,-81.37,-77.891,-77.124,-78.985,-80.067,
294.712,82138.711,0.971,17.732,152.649,160.599,-12,3917.671,-2074.149,-104.296,-0.034,0.046,3.718,18.951,96.361,24.949,-45.627,-59.17,-69.772,-75.391,-73.652,-53.59,-92.04,-85.32,-82.538,-78.623,-76.079,-77.016,-79.279,
294.745,82154.922,0.971,17.75,152.968,160.41,-12,3917.671,-2074.149,-104.296,-0.033,0.046,3.718,21.983,95.244,24.521,-46.671,-59.385,-70.914,-76.672,-76.542,-57.609,-78.698,-83.738,-81.157,-76.427,-76.81,-76.705,-80.743,
294.813,82185.984,0.971,17.738,152.783,160.315,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.718,21.117,95.691,26.234,-45.627,-58.198,-70.187,-75.498,-74.829,-54.586,-83.805,-79.836,-80.52,-81.237,-80.05,-80.54,-83.221,
294.813,82185.984,0.971,17.738,152.783,160.315,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.718,17.218,95.244,24.414,-47.401,-60.033,-71.848,-76.779,-76.97,-57.154,-84.848,-84.16,-81.901,-78.205,-76.497,-76.29,-76.464,
294.723,82143.883,0.971,17.727,152.555,160.131,-12,3917.671,-2074.149,-104.296,-0.034,0.046,3.718,24.149,93.346,23.772,-48.446,-60.789,-72.263,-77.954,-77.826,-56.372,-76.822,-80.574,-79.351,-74.545,-73.257,-73.388,-74.212,
294.723,82143.883,0.971,17.727,152.555,160.131,-12,3917.671,-2074.149,-104.296,-0.034,0.046,3.718,28.047,92.006,22.165,-50.012,-62.193,-73.925,-79.022,-78.361,-55.368,-81.199,-78.36,-78.608,-72.977,-72.526,-73.077,-74.437,
294.893,82230.023,0.971,17.722,152.554,160.422,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.718,26.856,92.565,22.058,-49.072,-61.221,-72.886,-78.167,-77.077,-57.154,-78.906,-77.832,-79.246,-75.278,-73.78,-75.668,-75,
294.738,82152.789,0.971,17.744,152.866,160.332,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.718,24.69,94.798,23.986,-47.193,-60.357,-71.64,-77.1,-75.792,-56.038,-73.069,-78.993,-80.52,-75.278,-73.049,-74.943,-74.887,
294.798,82178.883,0.971,17.751,152.993,160.251,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.719,25.123,94.351,22.915,-48.863,-62.517,-73.302,-79.235,-78.254,-59.386,-77.968,-78.465,-79.246,-76.741,-74.303,-77.12,-78.603,
294.832,82197.281,0.971,17.714,152.381,160.446,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.719,23.824,93.234,22.487,-49.072,-62.517,-72.99,-79.022,-78.254,-58.382,-77.551,-77.2,-79.777,-75.278,-72.84,-74.321,-74.662,
294.885,82225.953,0.971,17.76,153.198,160.818,-12,3917.671,-2074.149,-104.296,-0.033,0.045,3.719,26.531,93.681,21.951,-49.072,-62.409,-73.821,-79.449,-78.254,-59.052,-76.509,-75.512,-77.971,-77.578,-75.243,-77.742,-78.153,
294.734,82149.5,0.971,17.773,153.361,160.465,-12,3917.671,-2074.149,-104.296,-0.034,0.045,3.719,24.257,93.457,21.309,-50.012,-62.733,-73.509,-79.129,-77.933,-57.489,-79.844,-77.832,-79.989,-79.564,-76.393,-80.023,-82.883,
294.734,82149.5,0.971,17.773,153.361,160.465,-12,3917.671,-2074.149,-104.296,-0.034,0.045,3.719,19.059,95.691,24.628,-46.775,-59.817,-71.433,-76.886,-75.364,-54.475,-85.473,-84.688,-84.132,-80.296,-78.378,-79.712,-81.982,
294.836,82199.289,0.971,17.76,153.183,160.595,-12,3917.671,-2074.149,-104.296,-0.033,0.046,3.719,20.575,96.137,25.378,-47.193,-60.573,-72.16,-77.206,-77.291,-59.052,-82.971,-80.469,-81.477,-77.578,-74.825,-76.498,-78.041,
294.797,82175.977,0.971,32.801,522.39,543.297,-12,3917.671,-2074.149,104.223,-0.033,0.045,6.247,36.277,288.636,56.645,-174.049,-217.458,-259.463,-272.731,-266.879,-209,-307.493,-328.356,-322.716,-313.026,-305.359,-305.057,-308.782,
294.682,82118.953,0.971,32.854,523.942,543.457,-12,3917.671,-2074.149,104.223,-0.034,0.046,6.247,29.022,287.965,56.859,-172.796,-214.111,-256.452,-266.858,-257.244,-186.783,-314.789,-337.954,-346.723,-336.864,-326.887,-324.026,-324.66,
294.885,82218.461,0.971,32.857,523.942,543.457,-12,3917.671,-2074.149,-104.296,-0.034,0.045,6.246,10.937,298.461,65.639,-164.443,-206.121,-248.457,-260.344,-253.283,-187.341,-301.969,-341.224,-353.947,-354.742,-352.699,-355.951,-374.097,
294.885,82218.461,0.971,32.857,524.301,543.465,-12,3917.671,-2074.149,-104.296,-0.034,0.045,6.246,-38.168,304.602,73.67,-156.613,-200.183,-242.436,-254.684,-247.609,-184.326,-337.513,-374.661,-364.463,-357.251,-351.027,-341.44,-340.088,
294.808,82179.594,0.971,32.838,523.596,543.166,-12,3917.671,-2074.149,-104.296,-0.033,0.046,6.246,-5.082,298.126,66.496,-165.905,-209.361,-253.026,-265.256,-259.064,-195.268,-295.923,-332.786,-350.122,-338.536,-337.024,-329.416,-321.282,
294.808,82179.594,0.971,32.838,523.596,543.166,-12,3917.671,-2074.149,-104.296,-0.033,0.046,6.246,21.008,292.096,60.393,-172.379,-213.248,-256.972,-268.78,-264.416,-203.976,-287.271,-335.423,-324.841,-315.012,-314.869,-302.984,-289.413,
294.677,82118.891,0.971,32.779,521.553,543.262,-12,3917.671,-2074.149,104.223,-0.034,0.046,6.247,51.438,278.698,48.4,-182.715,-223.938,-267.977,-279.567,-275.764,-217.15,-286.646,-306.311,-308.057,-301.734,-298.358,-287.332,-273.647,
294.677,82118.891,0.971,32.779,521.553,543.262,-12,3917.671,-2074.149,104.223,-0.033,0.045,6.247,66.165,278.474,46.365,-184.386,-225.233,-268.497,-280.741,-275.443,-210.786,-282.894,-305.994,-298.815,-285.215,-282.682,-275.93,-269.593,
294.877,82217.945,0.971,32.855,524.253,542.952,-12,3917.671,-2074.149,25.694,-0.033,0.045,6.247,72.23,276.353,44.117,-185.847,-226.313,-267.562,-278.392,-270.84,-207.294,-295.506,-314.643,-310.394,-302.675,-296.059,-291.582,-287.385,
294.797,82177.133,0.971,32.779,521.717,543.017,-12,3917.671,-2074.149,-104.296,-0.034,0.045,6.246,54.253,278.474,45.402,-185.638,-226.421,-268.497,-279.567,-271.589,-205.843,-299.469,-314.643,-310.819,-309.158,-295.013,-293.344,-294.142,
294.797,82177.133,0.971,32.779,521.717,543.017,-12,3917.671,-2074.149,-104.296,-0.034,0.045,6.246,46.132,283.611,51.184,-177.912,-218.863,-259.464,-270.49,-256.495,-177.824,-309.788,-328.625,-339.5,-329.022,-322.707,-327.239,-329.84,
294.818,82187.859,0.971,32.859,524.3,542.945,-12,3917.671,-2074.149,104.223,-0.033,0.045,6.247,9.854,295.558,60.607,-170.708,-214.652,-256.972,-269.849,-262.918,-198.922,-325.423,-328.414,-334.828,-329.022,-325.006,-324.026,-327.137,
294.892,82223.5,0.971,32.813,522.912,542.772,-12,3917.671,-2074.149,104.223,-0.033,0.045,6.247,14.186,291.203,57.716,-173.631,-216.811,-259.36,-271.344,-264.096,-203.945,-304.576,-314.915,-332.704,-326.042,-321.975,-314.904,-310.246,
294.892,82223.5,0.971,32.813,522.912,542.772,-12,3917.671,-2074.149,104.223,-0.033,0.045,6.247,26.856,290.198,57.073,-176.45,-218.539,-262.89,-274.654,-270.305,-207.852,-317.918,-311.645,-308.378,-298.959,-295.852,-291.374,-284.345,
294.759,82158.344,0.971,32.813,522.741,543.169,-12,3917.671,-2074.149,-104.296,-0.033,0.046,6.248,59.451,279.479,46.794,-185.743,-225.989,-269.639,-281.916,-276.3,-213.322,-298.322,-304.79,-302.004,-292.371,-287.283,-280.908,-271.169,
294.807,82179.594,0.971,32.854,524.111,542.869,-12,3917.671,-2074.149,-104.296,-0.033,0.045,6.248,74.395,274.455,42.725,-190.232,-231.28,-274.207,-285.12,-278.12,-213.992,-298.322,-283.276,-298.924,-289.757,-286.551,-289.201,-294.258,
294.685,82120.312,0.971,32.796,522.085,542.96,-12,3917.671,-2074.149,-104.296,-0.034,0.046,6.248,52.305,276.911,44.759,-186.683,-226.745,-269.95,-280.955,-274.266,-204.28,-344.603,-306.794,-307.528,-299.064,-296.165,-293.45,-295.384,
294.88,82218.461,0.971,32.779,521.819,542.884,-12,3917.671,-2074.149,-104.296,-0.033,0.045,6.248,48.081,280.261,47.329,-184.908,-226.637,-269.327,-281.275,-275.015,-209.973,-313.957,-295.404,-299.455,-303.978,-299.091,-295.834,-295.046,
294.88,82218.461,0.971,32.779,521.819,542.884,-12,3917.671,-2074.149,-104.296,-0.033,0.045,6.248,51.763,279.591,45.08,-187.831,-229.012,-272.338,-283.838,-278.12,-212.541,-308.537,-309.325,-301.367,-292.79,-281.117,-276.14,-270.046,
294.787,82173.781,0.971,32.826,523.22,542.415,-12,3917.671,-2074.149,-104.296,-0.033,0.045,6.248,73.205,273.003,39.084,-193.365,-233.655,-275.868,-287.362,-278.976,-210.531,-311.456,-315.337,-301.898,-296.345,-293.448,-291.792,-296.623,
