%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],PT1 Differential Pressure [Pa],PT2 Differential Pressure [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm],Applied Voltage [V],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],%11/3/20219:39 AM
294.52,83111.609,0.983,10.036,49.513,51.731,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,-10.488,35.619,15.205,-6.056,-7.666,-9.137,-8.863,-6.53,0.447,-6.775,-25.209,-36.967,-37.325,-38.457,-39.493,-42.004,
294.61,83160.562,0.983,10.023,49.392,51.613,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,-7.893,36.289,15.098,-5.847,-8.422,-8.929,-9.718,-6.53,-1.116,-10.007,-23.733,-36.329,-35.338,-35.322,-36.901,-37.049,
294.61,83160.562,0.983,10.023,49.392,51.613,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,-4.109,34.279,13.813,-7.622,-8.962,-10.59,-11.213,-9.099,-4.131,-11.57,-22.783,-33.249,-30.215,-30.306,-31.615,-31.531,
294.613,83160.492,0.983,9.995,49.403,51.73,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,0.975,33.832,13.171,-7.726,-9.61,-10.798,-11.64,-9.849,-4.354,-14.801,-21.518,-30.593,-26.556,-26.648,-26.847,-26.689,
294.613,83160.492,0.983,9.995,49.119,51.674,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,5.198,33.051,12.1,-8.77,-10.905,-11.836,-12.814,-11.776,-5.471,-18.033,-22.362,-27.513,-25.72,-25.603,-27.78,-29.617,
294.517,83114,0.983,9.997,49.126,51.571,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,3.79,32.381,11.779,-10.232,-11.229,-12.459,-13.669,-12.097,-5.359,-19.492,-18.353,-33.461,-29.483,-29.156,-30.371,-33.446,
294.614,83160.562,0.983,9.993,49.126,51.571,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,0.866,32.381,11.672,-9.71,-11.445,-11.732,-12.601,-10.063,-2.01,-11.883,-21.623,-33.568,-34.188,-34.173,-34.206,-36.374,
294.614,83160.562,0.983,9.993,49.101,51.714,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,-2.379,33.162,12.957,-8.666,-10.365,-11.836,-12.067,-10.17,-1.786,-10.007,-23.311,-33.249,-35.652,-34.382,-35.968,-39.189,
294.61,83161.461,0.983,9.981,48.982,51.589,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,-4.325,34.167,13.064,-7.726,-10.365,-10.59,-11.533,-8.778,-1.34,-10.319,-20.674,-35.055,-35.547,-34.068,-36.59,-39.639,
294.524,83118.781,0.983,9.991,49.065,51.587,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,-4.217,33.721,12.849,-8.353,-9.718,-11.109,-11.319,-8.457,-1.898,-11.57,-23.944,-34.524,-33.875,-33.546,-35.45,-36.824,
294.524,83118.781,0.983,9.991,49.065,51.587,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,-2.703,33.162,12.849,-8.666,-10.042,-10.487,-10.999,-8.457,-1.786,-15.948,-24.151,-32.93,-30.633,-30.724,-30.993,-30.856,
294.612,83159.977,0.983,9.992,49.085,51.601,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,1.624,33.609,13.492,-8.144,-9.934,-11.732,-11.64,-10.491,-5.024,-15.01,-22.042,-31.125,-27.079,-27.066,-27.676,-28.266,
294.612,83159.977,0.983,9.992,49.085,51.601,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,4.332,32.269,12.207,-9.501,-10.15,-12.667,-13.028,-12.311,-6.252,-17.616,-22.464,-30.7,-28.02,-28.425,-29.023,-31.306,
294.61,83156.102,0.983,9.982,48.989,51.699,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,2.816,31.376,11.672,-10.336,-11.445,-13.394,-13.562,-11.776,-4.243,-21.056,-24.362,-33.143,-28.961,-29.47,-30.267,-32.432,
294.61,83156.102,0.983,9.982,48.989,51.699,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,2.274,31.822,11.565,-9.919,-11.013,-12.355,-13.135,-11.669,-2.68,-11.779,-26.682,-32.93,-29.902,-29.784,-30.993,-33.896,
294.511,83110.125,0.983,10.011,49.146,51.733,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,1.299,32.716,11.779,-9.71,-11.121,-12.563,-13.135,-12.204,-6.141,-19.179,-25.417,-32.93,-30.32,-29.575,-31.304,-34.009,
294.511,83110.125,0.983,10.011,49.263,51.808,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,2.382,30.817,10.708,-11.381,-12.201,-13.601,-13.241,-11.883,-4.354,-14.697,-24.995,-30.7,-27.497,-27.276,-29.646,-30.405,
294.456,83083.781,0.983,10.007,49.217,51.866,-9,3917.671,-2074.149,-104.296,-0.034,0.046,2.145,4.332,32.046,11.029,-10.023,-11.445,-12.459,-12.814,-10.919,-2.121,-12.091,-24.468,-29.425,-27.184,-26.544,-29.127,-30.856,
294.456,83083.781,0.983,10.007,49.217,51.866,-9,3917.671,-2074.149,-104.296,-0.034,0.046,2.145,3.465,32.046,10.922,-10.128,-11.337,-13.394,-12.708,-11.99,-4.912,-11.257,-24.046,-32.824,-28.229,-27.903,-29.646,-30.743,
294.521,83118.391,0.983,9.995,49.107,51.786,-9,3917.671,-2074.149,-104.296,-0.033,0.045,2.145,2.382,31.711,10.387,-10.545,-11.661,-12.875,-13.882,-11.347,-3.796,-14.176,-27.104,-31.337,-28.438,-26.753,-27.365,-27.252,
294.617,83165.922,0.983,18.064,160.445,166.985,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,1.624,84.86,15.741,-47.715,-54.527,-58.974,-56.169,-44.212,-26.572,-43.466,-87.969,-114.193,-122.429,-123.523,-125.215,-132.206,
294.617,83165.922,0.983,18.064,160.445,166.985,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,-3.893,86.535,17.668,-46.149,-53.231,-57.832,-55.315,-43.463,-27.241,-40.235,-92.189,-114.3,-114.588,-120.388,-115.575,-113.062,
294.514,83116.258,0.983,18.037,159.931,166.991,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,8.23,86.423,17.347,-46.253,-53.447,-58.039,-55.742,-43.784,-26.907,-46.801,-90.079,-105.377,-115.947,-116.835,-113.606,-114.526,
294.514,83116.258,0.983,18.037,159.931,166.991,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,6.173,85.418,17.775,-46.357,-52.475,-57.52,-54.354,-42.928,-25.009,-39.192,-82.063,-117.274,-121.384,-127.285,-126.148,-129.391,
294.479,83097.789,0.983,18.039,159.948,167.109,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,-4.649,89.103,20.345,-43.643,-50.316,-55.236,-52.005,-40.679,-24.674,-38.15,-85.86,-119.292,-121.175,-122.583,-118.789,-115.765,
294.479,83097.789,0.983,18.039,159.948,167.109,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,4.007,88.656,20.666,-44.687,-51.179,-56.689,-53.82,-43.891,-30.033,-43.57,-89.763,-110.263,-111.451,-112.968,-110.496,-108.67,
294.574,83142.93,0.983,18.036,159.922,167.195,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,9.963,85.753,18.525,-45.731,-51.611,-56.482,-53.073,-42.499,-23.334,-58.059,-83.856,-108.67,-115.32,-115.267,-111.533,-112.274,
294.517,83114,0.983,18.035,159.887,167.056,-9,3917.671,-2074.149,-104.296,-0.033,0.046,3.475,7.58,87.093,19.917,-44.269,-50.856,-56.066,-52.539,-40.894,-24.45,-47.948,-87.231,-114.618,-117.62,-117.88,-116.301,-119.369,
294.517,83114,0.983,18.035,159.887,167.056,-9,3917.671,-2074.149,-104.296,-0.033,0.046,3.475,1.408,87.205,19.595,-44.896,-51.611,-57.001,-53.82,-43.035,-28.019,-52.743,-93.454,-113.875,-114.274,-115.267,-114.539,-115.878,
294.475,83097.211,0.983,18.054,160.216,166.983,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,5.956,86.311,17.989,-46.044,-52.691,-58.247,-55.636,-46.139,-28.8,-55.349,-84.805,-108.032,-108.942,-111.296,-110.082,-109.571,
294.609,83164.172,0.983,18.018,159.624,167.124,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,11.695,84.971,17.561,-47.506,-53.123,-58.974,-56.276,-46.353,-29.582,-61.916,-86.375,-108.457,-110.929,-108.788,-105.625,-103.941,
294.565,83141.508,0.983,18.045,159.624,167.124,-9,3917.671,-2074.149,-104.296,-0.034,0.045,3.475,14.944,82.85,16.276,-48.55,-53.771,-59.285,-56.703,-47.103,-30.475,-56.912,-90.382,-108.671,-110.301,-109.415,-107.49,-110.472,
294.565,83141.508,0.983,18.045,160.095,167.21,-9,3917.671,-2074.149,-104.296,-0.034,0.045,3.475,13.969,82.403,15.419,-49.176,-54.851,-61.05,-56.917,-47.638,-27.349,-53.89,-86.586,-104.103,-110.407,-110.147,-107.594,-107.657,
294.51,83115.031,0.983,18.049,160.142,166.861,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,13.969,83.408,15.955,-49.281,-54.743,-59.597,-56.597,-45.818,-25.116,-49.408,-85.847,-109.095,-112.08,-111.924,-112.777,-118.242,
294.48,83101.922,0.983,17.996,159.183,166.8,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.475,4.007,85.083,17.24,-46.775,-52.583,-57.832,-54.354,-42.606,-26.679,-39.401,-90.91,-117.594,-114.066,-117.776,-115.577,-120.495,
294.617,83165.922,0.983,18.019,159.639,166.781,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.474,1.841,87.763,19.06,-45.313,-51.827,-57.105,-54.461,-43.784,-28.689,-52.43,-93.019,-110.901,-110.407,-108.894,-106.04,-101.464,
294.617,83165.922,0.983,18.019,159.639,166.781,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.474,15.594,84.636,16.597,-47.715,-53.987,-59.077,-57.237,-48.173,-33.823,-56.496,-84.16,-101.235,-98.279,-98.025,-97.748,-94.933,
294.574,83146.156,0.983,18.028,159.786,166.772,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.474,22.958,83.409,15.634,-48.445,-54.959,-60.635,-57.771,-48.28,-30.475,-61.186,-86.269,-101.978,-97.233,-96.353,-94.327,-93.469,
294.514,83115.617,0.983,18.016,159.546,166.732,-9,3917.671,-2074.149,-104.296,-0.034,0.045,3.474,23.824,82.85,14.67,-48.341,-54.743,-60.22,-57.451,-47.103,-31.479,-58.58,-85.109,-99.641,-111.348,-108.162,-112.467,-119.37,
294.48,83096.891,0.983,18.014,159.503,166.7,-9,3917.671,-2074.149,-104.296,-0.033,0.045,3.474,5.631,85.083,15.955,-47.297,-53.663,-58.87,-55.742,-44.212,-27.014,-55.245,-88.59,-105.484,-110.825,-109.625,-112.26,-114.865,
294.591,83145.062,0.983,32.65,523.581,547.269,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.109,-47.352,265.077,30.411,-186.265,-211.412,-237.037,-230.124,-202.113,-134.623,-42.736,-157.586,-305.827,-408.9,-487.51,-531.026,-531.079,
294.556,83130.727,0.983,32.667,524.602,546.825,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.109,-64.325,261.837,26.984,-189.398,-213.896,-240.048,-234.396,-207.573,-140.985,-36.691,-120.457,-283.838,-406.182,-507.888,-571.141,-570.605,
294.556,83130.727,0.983,32.667,524.602,546.825,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.109,-81.19,265.187,29.768,-187.623,-211.304,-237.037,-231.192,-203.291,-134.399,-34.502,-125.098,-327.603,-424.06,-507.47,-551.239,-529.615,
294.627,83165.922,0.983,32.669,524.571,547.414,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.11,-52.541,263.735,28.911,-186.891,-210.332,-236.103,-229.59,-202.648,-136.967,-54.515,-157.058,-342.793,-448.734,-472.357,-500.24,-509.119,
294.627,83165.922,0.983,32.669,524.751,547.655,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.11,-57.838,262.842,29.447,-187.309,-212.168,-238.698,-232.901,-205.539,-137.302,-40.235,-131.216,-294.779,-418.205,-501.409,-561.812,-579.502,
294.596,83151.648,0.983,32.72,526.729,547.818,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.11,-96.974,264.852,29.018,-188.666,-212.708,-238.905,-232.58,-204.896,-137.19,-32.73,-138.283,-311.244,-426.256,-504.231,-546.782,-547.069,
294.596,83151.648,0.983,32.72,526.375,548.267,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.11,-60.649,259.939,24.735,-192.321,-215.947,-241.293,-234.929,-207.037,-140.651,-48.469,-158.324,-345.98,-439.534,-487.301,-510.088,-496.619,
294.492,83100.242,0.983,32.725,526.384,549.063,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-35.46,259.381,25.699,-189.815,-213.896,-238.802,-232.367,-205.003,-137.19,-26.58,-161.488,-339.607,-425.315,-481.553,-519.624,-530.29,
294.632,83171.602,0.983,32.72,526.413,549.435,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-57.19,259.492,24.949,-190.859,-215.731,-240.359,-233.862,-205.431,-138.442,-35.023,-145.561,-332.383,-440.893,-493.885,-519.106,-505.29,
294.464,83084.68,0.983,32.717,526.065,549.04,-9,3917.671,-2074.149,-104.296,-0.034,0.046,6.108,-36.757,257.036,23.879,-192.425,-215.731,-240.359,-234.075,-206.716,-140.898,-58.476,-156.109,-342.262,-431.274,-491.899,-519.831,-516.889,
294.464,83084.68,0.983,32.717,526.065,549.04,-9,3917.671,-2074.149,-104.296,-0.034,0.046,6.108,-37.19,258.599,23.986,-193.051,-217.243,-242.539,-236.745,-209.82,-144.024,-68.9,-198.061,-346.087,-429.601,-451.979,-467.9,-477.588,
294.559,83132.406,0.983,32.713,526.738,549.679,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-17.838,252.011,18.311,-198.689,-220.806,-247.419,-240.269,-213.888,-145.14,-63.584,-171.484,-341.096,-418.728,-479.15,-506.563,-520.943,
294.559,83132.406,0.983,32.713,526.095,549.636,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-57.838,255.249,21.202,-196.184,-218.862,-243.993,-236.531,-208.643,-138.218,-40.443,-137.103,-301.154,-433.787,-514.472,-556.836,-565.651,
294.627,83168.047,0.983,32.781,528.382,549.848,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-85.19,260.497,24.2,-192.738,-217.027,-242.955,-236.211,-208.643,-139.67,-37.212,-127.822,-323.568,-440.478,-504.861,-546.263,-546.506,
294.627,83168.047,0.983,32.781,528.382,549.848,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-69.838,258.041,23.129,-193.678,-217.135,-242.436,-235.25,-207.786,-141.121,-43.362,-130.564,-319.107,-436.087,-503.502,-548.652,-541.326,
294.596,83152.227,0.983,32.753,527.426,549.189,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-59.136,262.619,27.305,-189.919,-214.004,-239.944,-233.007,-205.003,-136.32,-30.332,-166.422,-348.744,-429.814,-476.435,-500.763,-476.916,
294.566,83134.344,0.983,32.772,527.426,549.189,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-21.189,260.162,26.556,-190.754,-213.248,-239.009,-232.367,-205.859,-137.883,-71.089,-215.779,-351.719,-438.805,-476.853,-502.214,-500.114,
294.566,83134.344,0.983,32.772,527.97,549.368,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-48,259.269,24.842,-192.634,-215.623,-242.332,-235.143,-208.322,-139.67,-44.092,-178.656,-320.7,-438.596,-496.5,-523.463,-523.2,
294.635,83168.695,0.983,32.692,525.484,548.666,-9,3917.671,-2074.149,-104.296,-0.033,0.045,6.108,-46.271,256.924,22.594,-194.826,-218.323,-243.889,-236.424,-208.322,-141.009,-45.03,-165.789,-341.308,-427.409,-474.868,-505.738,-513.74,
294.635,83168.695,0.983,32.692,525.484,548.666,-9,3917.671,-2074.149,-104.296,-0.034,0.045,6.108,-47.244,255.808,22.058,-194.931,-218.215,-243.889,-236.424,-209.606,-142.684,-28.873,-153.555,-309.759,-423.541,-487.199,-517.659,-513.29,
294.648,83154.75,0.983,9.959,48.755,50.641,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.149,44.616,-0.446,-15.503,-26.624,-18.787,-11.525,-10.038,-10.063,-9.265,3.445,2.113,-0.319,1.152,-3.24,-13.061,-19.031,
294.655,83158.625,0.983,9.938,48.549,50.626,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.149,44.724,0.112,-15.61,-26.833,-18.787,-11.629,-10.572,-10.277,-10.381,2.61,1.69,0,0.419,-3.449,-12.853,-20.721,
294.655,83158.625,0.983,9.938,48.549,50.626,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.149,44.183,-0.446,-16.679,-27.042,-19.543,-12.252,-11.319,-10.598,-10.939,2.088,1.057,-1.275,-0.209,-4.076,-13.993,-20.383,
294.557,83104.828,0.983,9.934,48.497,50.614,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.149,43.425,0.782,-16.358,-26.624,-19.435,-11.629,-10.892,-10.705,-11.609,3.654,1.902,0.106,0,-3.867,-13.164,-20.045,
294.557,83104.828,0.983,9.934,48.497,50.614,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.149,43.858,0.335,-16.358,-26.624,-19.435,-11.732,-11.106,-10.598,-11.609,2.506,1.69,-0.425,0,-3.449,-14.304,-20.27,
294.649,83153.906,0.983,9.937,48.542,50.522,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.15,43.858,-0.223,-16.038,-27.564,-20.083,-12.355,-11.746,-10.919,-10.381,2.819,1.585,-0.637,-0.105,-3.762,-13.475,-19.82,
294.488,83075.062,0.983,9.958,48.722,50.54,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.508,0.112,-16.145,-26.729,-19.543,-11.732,-10.892,-10.277,-10.939,3.759,1.902,-0.212,0.733,-3.24,-12.75,-20.158,
294.648,83156.359,0.983,9.925,48.42,50.473,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.15,44.941,-0.223,-15.931,-27.251,-19.651,-12.667,-11.106,-10.705,-10.158,2.923,2.324,-1.062,0.628,-3.762,-13.268,-20.27,
294.549,83103.93,0.983,9.94,48.554,50.55,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.616,0.112,-15.717,-27.564,-19.435,-12.459,-10.892,-10.491,-8.932,2.923,2.536,0,0.942,-3.24,-12.75,-19.932,
294.655,83152.617,0.983,9.905,48.554,50.55,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.15,44.832,0.335,-15.289,-27.146,-19.111,-12.044,-10.679,-10.919,-9.713,3.028,2.219,-0.212,0.628,-3.031,-12.853,-20.045,
294.655,83152.617,0.983,9.905,48.231,50.471,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.15,44.616,-0.334,-16.038,-27.146,-19.759,-12.563,-10.679,-11.24,-11.165,2.506,2.007,-1.487,0.523,-4.076,-13.475,-20.608,
294.659,83159.852,0.983,9.935,48.527,50.339,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.832,-0.111,-16.358,-27.146,-20.191,-12.667,-10.892,-10.384,-9.49,2.192,2.007,-0.425,1.152,-3.867,-13.061,-19.932,
294.659,83159.852,0.983,9.935,48.527,50.339,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.616,-0.334,-16.038,-26.833,-19.975,-12.459,-10.679,-10.598,-10.718,2.297,1.902,-0.744,0.733,-3.867,-13.164,-20.27,
294.558,83107.414,0.983,9.896,48.127,50.367,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.832,-0.78,-16.465,-27.877,-19.651,-12.459,-10.892,-10.919,-10.941,2.297,1.69,-0.319,0.105,-3.658,-12.957,-20.833,
294.558,83107.414,0.983,9.896,48.127,50.367,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.724,-0.78,-16.038,-27.459,-19.759,-12.563,-10.892,-11.133,-10.606,2.714,2.007,-0.531,0.105,-4.18,-13.061,-20.495,
294.493,83077.453,0.983,9.902,48.258,50.44,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.149,44.832,-1.003,-15.717,-27.981,-19.543,-12.355,-10.358,-11.669,-10.271,2.297,2.219,-1.275,0.733,-4.076,-12.957,-20.946,
294.493,83077.453,0.983,9.902,48.182,50.238,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.149,44.291,-1.561,-15.931,-27.668,-19.435,-12.771,-10.892,-11.99,-11.946,1.67,1.585,-1.275,0.524,-3.971,-13.683,-20.833,
294.558,83107.094,0.983,9.878,47.954,50.229,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.724,-1.561,-15.717,-27.877,-19.975,-12.563,-10.892,-11.454,-10.048,1.984,1.902,-1.062,0.314,-4.389,-13.579,-20.608,
294.558,83107.094,0.983,9.878,47.954,50.229,-1,3917.671,-2074.149,-104.296,-0.034,0.045,2.15,44.508,-0.446,-15.824,-27.042,-19.003,-12.044,-10.358,-9.742,-9.267,2.923,2.113,-1.275,0.314,-3.867,-13.061,-20.27,
294.653,83156.945,0.983,9.928,48.455,50.262,-1,3917.671,-2074.149,-104.296,-0.033,0.045,2.15,44.508,0,-16.038,-27.146,-19.219,-11.836,-10.465,-10.812,-10.606,1.566,1.796,-1.275,0.105,-4.598,-13.475,-20.496,
294.572,83116.844,0.983,17.806,155.832,162.673,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.841,162.111,-68.896,-115.151,-147.216,-124.493,-107.461,-91.836,-83.928,-48.231,17.957,12.256,5.108,2.618,-7.733,-25.603,-34.91,
294.662,83162.945,0.983,17.787,155.53,162.299,-1,3917.671,-2074.149,-104.296,-0.033,0.045,3.841,162.544,-68.116,-113.975,-146.485,-123.522,-106.942,-90.982,-83.5,-45.328,18.375,12.678,5.853,3.456,-7.524,-25.085,-35.135,
294.491,83080.68,0.983,17.751,155.53,162.299,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,162.002,-68.339,-113.547,-146.276,-123.845,-107.253,-91.302,-84.035,-46.444,16.913,11.199,3.938,1.78,-8.987,-26.432,-37.725,
294.491,83080.68,0.983,17.751,154.834,162.338,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,160.378,-68.785,-114.509,-147.111,-124.601,-107.772,-91.088,-83.714,-49.682,17.749,12.044,5.321,2.723,-8.047,-25.395,-35.698,
294.572,83116,0.983,17.808,155.862,162.41,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,162.219,-68.004,-113.333,-146.172,-123.306,-107.149,-90.875,-83.714,-44.435,17.853,12.044,4.895,2.304,-8.465,-26.017,-36.036,
294.537,83102.961,0.983,17.787,155.862,162.41,-1,3917.671,-2074.149,-104.296,-0.033,0.045,3.842,160.486,-68.785,-114.189,-145.858,-123.738,-107.772,-91.195,-84.356,-51.134,17.54,12.15,5.108,2.513,-8.36,-25.81,-35.923,
294.537,83102.961,0.983,17.787,155.481,162.148,-1,3917.671,-2074.149,-104.296,-0.033,0.045,3.842,160.811,-68.562,-113.547,-146.276,-123.846,-107.461,-90.875,-84.142,-51.803,16.496,11.727,4.044,2.094,-8.883,-26.847,-37.162,
294.493,83081.133,0.983,17.844,156.467,162.347,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,160.053,-69.342,-114.402,-147.007,-124.062,-108.084,-91.302,-84.249,-52.362,17.227,11.727,4.895,2.199,-9.092,-26.743,-36.937,
294.493,83081.133,0.983,17.844,156.467,162.347,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,160.161,-69.342,-114.616,-147.529,-124.493,-108.291,-92.156,-84.785,-55.145,16.496,11.41,4.15,1.885,-8.778,-26.328,-36.599,
294.578,83120.391,0.983,17.838,156.395,162.498,-1,3917.671,-2074.149,-104.296,-0.033,0.045,3.842,160.378,-70.123,-113.975,-147.633,-124.17,-108.084,-91.409,-85.534,-52.465,15.556,11.199,3.405,1.466,-9.928,-26.536,-37.162,
294.578,83120.391,0.983,17.838,156.395,162.498,-1,3917.671,-2074.149,-104.296,-0.033,0.045,3.842,161.028,-69.9,-113.868,-147.32,-123.846,-108.603,-91.729,-84.785,-47.777,16.287,10.565,3.725,1.676,-9.51,-26.95,-37.275,
294.548,83105.344,0.983,17.852,156.619,162.559,-1,3917.671,-2074.149,-104.296,-0.034,0.046,3.842,160.27,-69.565,-114.723,-146.798,-124.17,-107.357,-91.622,-84.785,-43.424,16.705,10.882,4.363,2.094,-8.36,-26.639,-37.162,
294.497,83080.422,0.983,17.857,156.685,162.825,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,160.053,-69.119,-114.723,-147.738,-124.601,-109.018,-92.156,-84.999,-49.675,15.765,10.143,4.363,1.152,-9.301,-27.158,-37.612,
294.497,83080.422,0.983,17.857,156.685,162.825,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,159.945,-69.231,-115.472,-147.529,-125.357,-108.395,-93.011,-85.213,-46.884,17.122,10.777,4.682,1.78,-9.092,-26.639,-36.261,
294.569,83115.359,0.983,17.869,156.93,162.578,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,161.569,-68.562,-113.975,-146.381,-124.493,-108.084,-92.584,-84.464,-43.089,18.062,11.622,4.895,2.409,-8.256,-26.432,-36.036,
294.569,83115.359,0.983,17.869,156.93,162.578,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,160.92,-68.45,-114.616,-147.32,-124.925,-108.81,-92.904,-84.357,-46.661,17.018,10.671,4.15,1.361,-8.987,-26.743,-36.149,
294.659,83157.586,0.983,17.804,155.977,162.691,-1,3917.671,-2074.149,-104.296,-0.033,0.045,3.842,161.028,-69.008,-115.151,-147.425,-125.357,-108.603,-92.477,-84.464,-46.214,17.853,10.671,4.257,1.78,-8.674,-26.018,-35.586,
294.494,83077,0.983,17.826,156.148,162.446,-1,3917.671,-2074.149,-104.296,-0.034,0.046,3.842,161.462,-68.227,-114.082,-146.381,-123.738,-106.734,-91.089,-83.607,-41.749,18.897,12.361,5.534,3.142,-7.106,-24.981,-34.46,
294.494,83077,0.983,17.826,156.148,162.446,-1,3917.671,-2074.149,-104.296,-0.034,0.046,3.842,162.111,-67.335,-113.119,-145.963,-123.846,-106.838,-90.768,-83.072,-44.875,18.166,11.728,5.321,3.246,-7.524,-25.707,-35.698,
294.572,83118.07,0.983,17.783,155.42,162.166,-1,3917.671,-2074.149,-104.296,-0.034,0.045,3.842,161.137,-67.558,-114.296,-146.381,-124.278,-107.461,-92.37,-83.393,-47.107,17.749,10.671,4.47,1.257,-8.151,-26.951,-36.374,
